id;text;verse_id;form_id
5000300507;"Βενιαμίν;";50003005;G0958-001
5000300508;Ἑβραῖος;50003005;G1445-003
5000300509;ἐξ;50003005;G1537-001
5000300510;"Ἑβραίων;";50003005;G1445-004
5000300511;κατὰ;50003005;G2596-001
5000300512;νόμον,;50003005;G3551-001
5000300513;"Φαρισαῖος;";50003005;G5330-006
5000300601;κατὰ;50003006;G2596-001
5000300602;ζῆλος,;50003006;G2205-006
5000300603;διώκων;50003006;G1377-014
5000300604;τὴν;50003006;G3588-005
5000300605;"ἐκκλησίαν;";50003006;G1577-001
5000300606;κατὰ;50003006;G2596-001
5000300607;δικαιοσύνην;50003006;G1343-001
5000300608;τὴν;50003006;G3588-005
5000300609;ἐν;50003006;G1722-001
5000300610;νόμῳ,;50003006;G3551-004
5000300611;γενόμενος;50003006;G1096-023
5000300612;ἄμεμπτος.;50003006;G0273-002
5000300701;Ἀλλὰ;50003007;G0235-001
5000300702;ἅτινα;50003007;G3748-005
5000300703;ἦν;50003007;G1510-001
5000300704;μοι;50003007;G1473-003
5000300705;κέρδη,;50003007;G2771-002
5000300706;ταῦτα;50003007;G3778-001
5000300707;ἥγημαι,;50003007;G2233-004
5000300708;διὰ;50003007;G1223-001
5000300709;τὸν;50003007;G3588-001
5000300710;Χριστὸν,;50003007;G5547-004
5000300711;ζημίαν.;50003007;G2209-002
5000300801;ἀλλὰ;50003008;G0235-001
5000300802;μὲν‿,;50003008;G3303-002
5000300803;οὖν‿;50003008;G3767-001
5000300804;γε,;50003008;G1065-001
5000300805;καὶ;50003008;G2532-001
5000300806;ἡγοῦμαι;50003008;G2233-008
5000300807;πάντα;50003008;G3956-009
5000300808;ζημίαν;50003008;G2209-002
5000300809;εἶναι;50003008;G1510-017
5000300810;διὰ;50003008;G1223-001
5000300811;τὸ;50003008;G3588-011
5000300812;ὑπερέχον;50003008;G5242-003
5000300813;τῆς;50003008;G3588-003
5000300814;γνώσεως;50003008;G1108-002
5000300815;Χριστοῦ;50003008;G5547-001
5000300816;Ἰησοῦ;50003008;G2424-001
5000300817;τοῦ;50003008;G3588-004
5000300818;Κυρίου;50003008;G2962-001
5000300819;μου,;50003008;G1473-002
5000300820;δι’;50003008;G1223-001
5000300821;ὃν;50003008;G3739-004
5000300822;τὰ;50003008;G3588-019
5000300823;πάντα;50003008;G3956-009
5000300824;ἐζημιώθην,;50003008;G2210-006
5000300825;καὶ;50003008;G2532-001
5000300826;ἡγοῦμαι;50003008;G2233-008
5000300827;σκύβαλα,;50003008;G4657-001
5000300828;ἵνα;50003008;G2443-001
5000300829;Χριστὸν;50003008;G5547-004
5000300830;κερδήσω,;50003008;G2770-007
5000300901;καὶ;50003009;G2532-001
5000300902;εὑρεθῶ;50003009;G2147-036
5000300903;ἐν;50003009;G1722-001
5000300904;αὐτῷ,;50003009;G0846-005
5000300905;μὴ;50003009;G3361-001
5000300906;ἔχων;50003009;G2192-009
5000300907;ἐμὴν;50003009;G1699-006
5000300908;δικαιοσύνην,;50003009;G1343-001
5000300909;τὴν;50003009;G3588-005
5000300910;ἐκ;50003009;G1537-001
5000300911;νόμου,;50003009;G3551-002
5000300912;ἀλλὰ;50003009;G0235-001
5000300913;τὴν;50003009;G3588-005
5000300914;διὰ;50003009;G1223-001
5000300915;πίστεως;50003009;G4102-004
5000300916;Χριστοῦ,;50003009;G5547-001
5000300917;τὴν;50003009;G3588-005
5000300918;ἐκ;50003009;G1537-001
5000300919;Θεοῦ;50003009;G2316-002
5000300920;δικαιοσύνην,;50003009;G1343-001
5000300921;ἐπὶ;50003009;G1909-001
5000300922;τῇ;50003009;G3588-014
5000300923;"πίστει;";50003009;G4102-003
5000301001;τοῦ;50003010;G3588-017
5000301002;γνῶναι;50003010;G1097-009
5000301003;αὐτὸν,;50003010;G0846-010
5000301004;καὶ;50003010;G2532-001
5000301005;τὴν;50003010;G3588-005
5000301006;δύναμιν;50003010;G1411-004
5000301007;τῆς;50003010;G3588-003
5000301008;ἀναστάσεως;50003010;G0386-003
5000301009;αὐτοῦ,;50003010;G0846-001
5000301010;καὶ;50003010;G2532-001
5000301011;[τὴν];50003010;G3588-005
5000301012;κοινωνίαν;50003010;G2842-002
5000301013;[τῶν];50003010;G3588-022
5000301014;παθημάτων;50003010;G3804-002
5000301015;αὐτοῦ,;50003010;G0846-001
5000301016;συμμορφιζόμενος;50003010;G4833-001
5000301017;τῷ;50003010;G3588-009
5000301018;θανάτῳ;50003010;G2288-003
5000301019;"αὐτοῦ;";50003010;G0846-001
5000301101;εἴ;50003011;G1487-001
5000301102;πως;50003011;G4459-001
5000301103;καταντήσω;50003011;G2658-008
5000301104;εἰς;50003011;G1519-001
5000301105;τὴν;50003011;G3588-005
5000301106;ἐξανάστασιν;50003011;G1815-001
5000301107;τὴν;50003011;G3588-005
5000301108;ἐκ;50003011;G1537-001
5000301109;νεκρῶν.;50003011;G3498-003
5000301201;οὐχ;50003012;G3756-001
5000301202;ὅτι;50003012;G3754-001
5000301203;ἤδη;50003012;G2235-001
5000301204;ἔλαβον,;50003012;G2983-026
5000301205;ἢ;50003012;G2228-001
5000301206;ἤδη;50003012;G2235-001
5000301207;"τετελείωμαι;";50003012;G5048-008
5000301208;διώκω;50003012;G1377-023
5000301209;δὲ,;50003012;G1161-001
5000301210;εἰ;50003012;G1487-001
5000301211;καὶ;50003012;G2532-001
5000301212;καταλάβω,;50003012;G2638-010
5000301213;ἐφ’;50003012;G1909-001
5000301214;ᾧ;50003012;G3739-008
5000301215;καὶ;50003012;G2532-001
5000301216;κατελήμφθην,;50003012;G2638-011
5000301217;ὑπὸ;50003012;G5259-001
5000301218;Χριστοῦ;50003012;G5547-001
5000301219;Ἰησοῦ.;50003012;G2424-001
5000301301;ἀδελφοί,;50003013;G0080-010
5000301302;ἐγὼ;50003013;G1473-004
5000301303;ἐμαυτὸν;50003013;G1683-001
5000301304;οὐ;50003013;G3756-001
5000301305;λογίζομαι;50003013;G3049-011
5000301306;κατειληφέναι.;50003013;G2638-012
5000301307;ἓν;50003013;G1520-004
5000301308;δέ:;50003013;G1161-001
5000301309;τὰ;50003013;G3588-019
5000301310;μὲν;50003013;G3303-001
5000301311;ὀπίσω;50003013;G3694-002
5000301312;ἐπιλανθανόμενος,;50003013;G1950-003
5000301313;τοῖς;50003013;G3588-018
5000301314;δὲ;50003013;G1161-001
5000301315;ἔμπροσθεν;50003013;G1715-002
5000301316;ἐπεκτεινόμενος,;50003013;G1901-001
5000301401;κατὰ;50003014;G2596-001
5000301402;σκοπὸν;50003014;G4649-001
5000301403;διώκω;50003014;G1377-023
5000301404;εἰς;50003014;G1519-001
5000301405;τὸ;50003014;G3588-011
5000301406;βραβεῖον,;50003014;G1017-001
5000301407;τῆς;50003014;G3588-003
5000301408;ἄνω;50003014;G0507-001
5000301409;κλήσεως;50003014;G2821-004
5000301410;τοῦ;50003014;G3588-004
5000301411;Θεοῦ,;50003014;G2316-002
5000301412;ἐν;50003014;G1722-001
5000301413;Χριστῷ;50003014;G5547-005
5000301414;Ἰησοῦ.;50003014;G2424-004
5000301501;Ὅσοι;50003015;G3745-003
5000301502;οὖν;50003015;G3767-001
5000301503;τέλειοι;50003015;G5046-001
5000301504;τοῦτο;50003015;G3778-008
5000301505;"φρονῶμεν;";50003015;G5426-012
5000301506;καὶ;50003015;G2532-001
5000301507;εἴ;50003015;G1487-001
5000301508;τι;50003015;G5100-001
5000301509;ἑτέρως;50003015;G2088-001
5000301510;φρονεῖτε,;50003015;G5426-013
5000301511;καὶ;50003015;G2532-001
5000301512;τοῦτο;50003015;G3778-008
5000301513;ὁ;50003015;G3588-006
5000301514;Θεὸς;50003015;G2316-001
5000301515;ὑμῖν;50003015;G4771-004
5000301516;ἀποκαλύψει.;50003015;G0601-010
5000301601;πλὴν;50003016;G4133-001
5000301602;εἰς;50003016;G1519-001
5000301603;ὃ;50003016;G3739-009
5000301604;ἐφθάσαμεν,;50003016;G5348-002
5000301605;τῷ;50003016;G3588-023
5000301606;αὐτῷ;50003016;G0846-005
5000301607;στοιχεῖν.;50003016;G4748-005
5000301608;<κανόνι;50003016;G2583-003
5000301609;τὸ;50003016;G3588-011
5000301610;αὐτὸ;50003016;G0846-024
5000301611;φρονεῖν>;50003016;G5426-004
5000301701;Συμμιμηταί;50003017;G4831-001
5000301702;μου;50003017;G1473-002
5000301703;γίνεσθε,;50003017;G1096-006
5000301704;ἀδελφοί,;50003017;G0080-010
5000301705;καὶ;50003017;G2532-001
5000301706;σκοπεῖτε;50003017;G4648-006
5000301707;τοὺς;50003017;G3588-002
5000301708;οὕτω;50003017;G3779-001
5000301709;περιπατοῦντας,;50003017;G4043-006
5000301710;καθὼς;50003017;G2531-001
5000301711;ἔχετε;50003017;G2192-008
5000301712;τύπον;50003017;G5179-001
5000301713;ἡμᾶς.;50003017;G1473-008
5000301801;πολλοὶ;50003018;G4183-003
5000301802;γὰρ;50003018;G1063-001
5000301803;περιπατοῦσιν,;50003018;G4043-003
5000301804;οὓς;50003018;G3739-016
5000301805;πολλάκις;50003018;G4178-001
5000301806;ἔλεγον;50003018;G3004-060
5000301807;ὑμῖν,;50003018;G4771-004
5000301808;νῦν;50003018;G3568-001
5000301809;δὲ;50003018;G1161-001
5000301810;καὶ;50003018;G2532-001
5000301811;κλαίων,;50003018;G2799-020
5000301812;λέγω;50003018;G3004-010
5000301813;τοὺς;50003018;G3588-002
5000301814;ἐχθροὺς;50003018;G2190-002
5000301815;τοῦ;50003018;G3588-004
5000301816;σταυροῦ;50003018;G4716-002
5000301817;τοῦ;50003018;G3588-004
5000301818;"Χριστοῦ;";50003018;G5547-001
5000301901;ὧν;50003019;G3739-020
5000301902;τὸ;50003019;G3588-010
5000301903;τέλος;50003019;G5056-003
5000301904;ἀπώλεια,;50003019;G0684-002
5000301905;ὧν;50003019;G3739-020
5000301906;ὁ;50003019;G3588-006
5000301907;θεὸς;50003019;G2316-001
5000301908;ἡ;50003019;G3588-008
5000301909;κοιλία,;50003019;G2836-004
5000301910;καὶ;50003019;G2532-001
5000301911;ἡ;50003019;G3588-008
5000301912;δόξα;50003019;G1391-002
5000301913;ἐν;50003019;G1722-001
5000301914;τῇ;50003019;G3588-014
5000301915;αἰσχύνῃ;50003019;G0152-002
5000301916;αὐτῶν -- ;50003019;G0846-008
5000301917;οἱ;50003019;G3588-015
5000301918;τὰ;50003019;G3588-019
5000301919;ἐπίγεια;50003019;G1919-001
5000301920;φρονοῦντες.;50003019;G5426-005
5000302001;ἡμῶν;50003020;G1473-001
5000302002;γὰρ;50003020;G1063-001
5000302003;τὸ;50003020;G3588-010
5000302004;πολίτευμα;50003020;G4175-001
5000302005;ἐν;50003020;G1722-001
5000302006;οὐρανοῖς;50003020;G3772-003
5000302007;ὑπάρχει,;50003020;G5225-008
5000302008;ἐξ;50003020;G1537-001
5000302009;οὗ;50003020;G3739-003
5000302010;καὶ,;50003020;G2532-001
5000302011;Σωτῆρα,;50003020;G4990-003
5000302012;ἀπεκδεχόμεθα;50003020;G0553-003
5000302013;Κύριον;50003020;G2962-002
5000302014;Ἰησοῦν;50003020;G2424-003
5000302015;Χριστόν,;50003020;G5547-004
5000302101;ὃς;50003021;G3739-006
5000302102;μετασχηματίσει;50003021;G3345-005
5000302103;τὸ;50003021;G3588-011
5000302104;σῶμα;50003021;G4983-004
5000302105;τῆς;50003021;G3588-003
5000302106;ταπεινώσεως;50003021;G5014-003
5000302107;ἡμῶν,;50003021;G1473-001
5000302108;σύμμορφον;50003021;G4832-002
5000302109;τῷ;50003021;G3588-023
5000302110;σώματι;50003021;G4983-003
5000302111;τῆς;50003021;G3588-003
5000302112;δόξης;50003021;G1391-004
5000302113;αὐτοῦ,;50003021;G0846-001
5000302114;κατὰ;50003021;G2596-001
5000302115;τὴν;50003021;G3588-005
5000302116;ἐνέργειαν;50003021;G1753-001
5000302117;τοῦ;50003021;G3588-017
5000302118;δύνασθαι;50003021;G1410-013
5000302119;αὐτὸν,;50003021;G0846-010
5000302120;καὶ;50003021;G2532-001
5000302121;ὑποτάξαι;50003021;G5293-017
5000302122;αὑτῷ;50003021;G0848-003
5000302123;τὰ;50003021;G3588-019
5000302124;πάντα.;50003021;G3956-009
5000400101;Ὥστε,;50004001;G5620-001
5000400102;ἀδελφοί;50004001;G0080-010
5000400103;μου,;50004001;G1473-002
5000400104;ἀγαπητοὶ;50004001;G0027-005
5000400105;καὶ;50004001;G2532-001
5000400106;ἐπιπόθητοι,;50004001;G1973-001
5000400107;χαρὰ;50004001;G5479-005
5000400108;καὶ;50004001;G2532-001
5000400109;στέφανός;50004001;G4735-002
5000400110;μου,;50004001;G1473-002
5000400111;οὕτως;50004001;G3779-001
5000400112;στήκετε;50004001;G4739-005
5000400113;ἐν;50004001;G1722-001
5000400114;Κυρίῳ,;50004001;G2962-003
5000400115;ἀγαπητοί.;50004001;G0027-005
5000400201;Εὐοδίαν;50004002;G2136-001
5000400202;παρακαλῶ,;50004002;G3870-018
5000400203;καὶ;50004002;G2532-001
5000400204;Συντύχην;50004002;G4941-001
5000400205;παρακαλῶ,;50004002;G3870-018
5000400206;τὸ;50004002;G3588-011
5000400207;αὐτὸ;50004002;G0846-009
5000400208;φρονεῖν;50004002;G5426-004
5000400209;ἐν;50004002;G1722-001
5000400210;Κυρίῳ.;50004002;G2962-003
5000400301;ναὶ,;50004003;G3483-001
5000400302;ἐρωτῶ;50004003;G2065-010
5000400303;καὶ;50004003;G2532-001
5000400304;σέ,;50004003;G4771-006
5000400305;γνήσιε;50004003;G1103-002
5000400306;σύζυγε,;50004003;G4805-001
5000400307;συλλαμβάνου;50004003;G4815-012
5000400308;αὐταῖς,;50004003;G0846-019
5000400309;αἵτινες;50004003;G3748-003
5000400310;ἐν;50004003;G1722-001
5000400311;τῷ;50004003;G3588-023
5000400312;εὐαγγελίῳ;50004003;G2098-004
5000400313;συνήθλησάν;50004003;G4866-002
5000400314;"μοι;";50004003;G1473-003
5000400315;μετὰ;50004003;G3326-001
5000400316;καὶ;50004003;G2532-001
5000400317;Κλήμεντος,;50004003;G2815-001
5000400318;καὶ;50004003;G2532-001
5000400319;τῶν;50004003;G3588-013
5000400320;λοιπῶν;50004003;G3062-007
5000400321;συνεργῶν;50004003;G4904-005
5000400322;μου,;50004003;G1473-002
5000400323;ὧν;50004003;G3739-020
5000400324;τὰ;50004003;G3588-025
5000400325;ὀνόματα;50004003;G3686-004
5000400326;ἐν;50004003;G1722-001
5000400327;βίβλῳ;50004003;G0976-002
5000400328;ζωῆς.;50004003;G2222-004
5000400401;Χαίρετε;50004004;G5463-002
5000400402;ἐν;50004004;G1722-001
5000400403;Κυρίῳ;50004004;G2962-003
5000400404;"πάντοτε;";50004004;G3842-001
5000400405;πάλιν;50004004;G3825-001
5000400406;ἐρῶ,;50004004;G2046-006
5000400407;χαίρετε!;50004004;G5463-002
5000400501;τὸ;50004005;G3588-010
5000400502;ἐπιεικὲς;50004005;G1933-001
5000400503;ὑμῶν;50004005;G4771-007
5000400504;γνωσθήτω;50004005;G1097-051
5000400505;πᾶσιν;50004005;G3956-011
5000400506;ἀνθρώποις.;50004005;G0444-004
5000400507;ὁ;50004005;G3588-006
5000400508;Κύριος;50004005;G2962-006
5000400509;ἐγγύς.;50004005;G1451-001
5000400601;μηδὲν;50004006;G3367-004
5000400602;μεριμνᾶτε,;50004006;G3309-001
5000400603;ἀλλ’;50004006;G0235-001
5000400604;ἐν;50004006;G1722-001
5000400605;παντὶ,;50004006;G3956-007
5000400606;τῇ;50004006;G3588-014
5000400607;προσευχῇ;50004006;G4335-001
5000400608;καὶ;50004006;G2532-001
5000400609;τῇ;50004006;G3588-014
5000400610;δεήσει,;50004006;G1162-004
5000400611;μετὰ;50004006;G3326-001
5000400612;εὐχαριστίας,;50004006;G2169-006
5000400613;τὰ;50004006;G3588-025
5000400614;αἰτήματα;50004006;G0155-002
5000400615;ὑμῶν;50004006;G4771-007
5000400616;γνωριζέσθω;50004006;G1107-015
5000400617;πρὸς;50004006;G4314-001
5000400618;τὸν;50004006;G3588-001
5000400619;Θεόν.;50004006;G2316-003
5000400701;καὶ;50004007;G2532-001
5000400702;ἡ;50004007;G3588-008
5000400703;εἰρήνη;50004007;G1515-001
5000400704;τοῦ;50004007;G3588-004
5000400705;Θεοῦ;50004007;G2316-002
5000400706;ἡ;50004007;G3588-008
5000400707;ὑπερέχουσα;50004007;G5242-004
5000400708;πάντα;50004007;G3956-025
5000400709;νοῦν,;50004007;G3563-001
5000400710;φρουρήσει;50004007;G5432-003
5000400711;τὰς;50004007;G3588-021
5000400712;καρδίας;50004007;G2588-007
5000400713;ὑμῶν,;50004007;G4771-007
5000400714;καὶ;50004007;G2532-001
5000400715;τὰ;50004007;G3588-019
5000400716;νοήματα;50004007;G3540-001
5000400717;ὑμῶν,;50004007;G4771-007
5000400718;ἐν;50004007;G1722-001
5000400719;Χριστῷ;50004007;G5547-005
5000400720;Ἰησοῦ.;50004007;G2424-004
5000400801;Τὸ;50004008;G3588-011
5000400802;λοιπόν,;50004008;G3063-001
5000400803;ἀδελφοί,;50004008;G0080-010
5000400804;ὅσα;50004008;G3745-007
5000400805;ἐστὶν;50004008;G1510-003
5000400806;ἀληθῆ,;50004008;G0227-004
5000400807;ὅσα;50004008;G3745-007
5000400808;σεμνά,;50004008;G4586-001
5000400809;ὅσα;50004008;G3745-007
5000400810;δίκαια,;50004008;G1342-014
5000400811;ὅσα;50004008;G3745-007
5000400812;ἁγνά,;50004008;G0053-003
5000400813;ὅσα;50004008;G3745-007
5000400814;προσφιλῆ,;50004008;G4375-001
5000400815;ὅσα;50004008;G3745-007
5000400816;"εὔφημα;";50004008;G2163-001
5000400817;εἴ;50004008;G1487-001
5000400818;τις;50004008;G5100-011
5000400819;ἀρετὴ,;50004008;G0703-001
5000400820;καὶ;50004008;G2532-001
5000400821;εἴ;50004008;G1487-001
5000400822;τις;50004008;G5100-004
5000400823;ἔπαινος,;50004008;G1868-001
5000400824;ταῦτα;50004008;G3778-001
5000400825;λογίζεσθε.;50004008;G3049-010
5000400901;ἃ;50004009;G3739-011
5000400902;καὶ;50004009;G2532-001
5000400903;ἐμάθετε,;50004009;G3129-004
5000400904;καὶ;50004009;G2532-001
5000400905;παρελάβετε,;50004009;G3880-014
5000400906;καὶ;50004009;G2532-001
5000400907;ἠκούσατε;50004009;G0191-004
5000400908;καὶ;50004009;G2532-001
5000400909;εἴδετε;50004009;G3708-025
5000400910;ἐν;50004009;G1722-001
5000400911;ἐμοί,;50004009;G1473-003
5000400912;ταῦτα;50004009;G3778-001
5000400913;"πράσσετε;";50004009;G4238-001
5000400914;καὶ;50004009;G2532-001
5000400915;ὁ;50004009;G3588-006
5000400916;Θεὸς;50004009;G2316-001
5000400917;τῆς;50004009;G3588-003
5000400918;εἰρήνης;50004009;G1515-003
5000400919;ἔσται;50004009;G1510-010
5000400920;μεθ’;50004009;G3326-001
5000400921;ὑμῶν.;50004009;G4771-007
5000401001;Ἐχάρην;50004010;G5463-023
5000401002;δὲ;50004010;G1161-001
5000401003;ἐν;50004010;G1722-001
5000401004;Κυρίῳ;50004010;G2962-003
5000401005;μεγάλως,;50004010;G3171-001
5000401006;ὅτι;50004010;G3754-001
5000401007;ἤδη;50004010;G2235-001
5000401008;ποτὲ;50004010;G4218-002
5000401009;ἀνεθάλετε;50004010;G0330-001
5000401010;τὸ;50004010;G3588-011
5000401011;ὑπὲρ;50004010;G5228-001
5000401012;ἐμοῦ;50004010;G1473-002
5000401013;"φρονεῖν;";50004010;G5426-004
5000401014;ἐφ’;50004010;G1909-001
5000401015;ᾧ;50004010;G3739-008
5000401016;καὶ;50004010;G2532-001
5000401017;ἐφρονεῖτε,;50004010;G5426-014
5000401018;ἠκαιρεῖσθε;50004010;G0170-001
5000401019;δέ.;50004010;G1161-001
5000401101;οὐχ;50004011;G3756-001
5000401102;ὅτι;50004011;G3754-001
5000401103;καθ’;50004011;G2596-001
5000401104;ὑστέρησιν;50004011;G5304-002
5000401105;"λέγω;";50004011;G3004-010
5000401106;ἐγὼ;50004011;G1473-004
5000401107;γὰρ;50004011;G1063-001
5000401108;ἔμαθον;50004011;G3129-008
5000401109;ἐν;50004011;G1722-001
5000401110;οἷς;50004011;G3739-021
5000401111;εἰμι,;50004011;G1510-007
5000401112;αὐτάρκης;50004011;G0842-001
5000401113;εἶναι.;50004011;G1510-017
5000401201;οἶδα;50004012;G1492-009
5000401202;καὶ;50004012;G2532-001
5000401203;ταπεινοῦσθαι,;50004012;G5013-006
5000401204;οἶδα;50004012;G1492-009
5000401205;καὶ;50004012;G2532-001
5000401206;περισσεύειν.;50004012;G4052-006
5000401207;ἐν;50004012;G1722-001
5000401208;παντὶ,;50004012;G3956-007
5000401209;καὶ;50004012;G2532-001
5000401210;ἐν;50004012;G1722-001
5000401211;πᾶσιν,;50004012;G3956-004
5000401212;μεμύημαι;50004012;G3453-001
5000401213;καὶ;50004012;G2532-001
5000401214;χορτάζεσθαι,;50004012;G5526-007
5000401215;καὶ;50004012;G2532-001
5000401216;πεινᾶν,;50004012;G3983-013
5000401217;καὶ;50004012;G2532-001
5000401218;περισσεύειν,;50004012;G4052-006
5000401219;καὶ;50004012;G2532-001
5000401220;ὑστερεῖσθαι.;50004012;G5302-003
5000401301;πάντα;50004013;G3956-009
5000401302;ἰσχύω,;50004013;G2480-011
5000401303;ἐν;50004013;G1722-001
5000401304;τῷ;50004013;G3588-009
5000401305;ἐνδυναμοῦντί;50004013;G1743-004
5000401306;με.;50004013;G1473-005
5000401401;πλὴν;50004014;G4133-001
5000401402;καλῶς;50004014;G2573-001
5000401403;ἐποιήσατε,;50004014;G4160-030
5000401404;συνκοινωνήσαντές;50004014;G4790-002
5000401405;μου;50004014;G1473-002
5000401406;τῇ;50004014;G3588-014
5000401407;θλίψει.;50004014;G2347-007
5000401501;οἴδατε;50004015;G1492-002
5000401502;δὲ;50004015;G1161-001
5000401503;καὶ;50004015;G2532-001
5000401504;ὑμεῖς,;50004015;G4771-008
5000401505;Φιλιππήσιοι,;50004015;G5374-001
5000401506;ὅτι;50004015;G3754-001
5000401507;ἐν;50004015;G1722-001
5000401508;ἀρχῇ;50004015;G0746-004
5000401509;τοῦ;50004015;G3588-017
5000401510;εὐαγγελίου,;50004015;G2098-003
5000401511;ὅτε;50004015;G3753-001
5000401512;ἐξῆλθον;50004015;G1831-010
5000401513;ἀπὸ;50004015;G0575-001
5000401514;Μακεδονίας,;50004015;G3109-002
5000401515;οὐδεμία;50004015;G3762-010
5000401516;μοι;50004015;G1473-003
5000401517;ἐκκλησία;50004015;G1577-004
5000401518;ἐκοινώνησεν;50004015;G2841-004
5000401519;εἰς;50004015;G1519-001
5000401520;λόγον;50004015;G3056-005
5000401521;δόσεως;50004015;G1394-001
5000401522;καὶ;50004015;G2532-001
5000401523;λήμψεως,;50004015;G3028-001
5000401524;εἰ;50004015;G1487-001
5000401525;μὴ;50004015;G3361-001
5000401526;ὑμεῖς;50004015;G4771-008
5000401527;μόνοι.;50004015;G3441-009
5000401601;ὅτι;50004016;G3754-001
5000401602;καὶ;50004016;G2532-001
5000401603;ἐν;50004016;G1722-001
5000401604;Θεσσαλονίκῃ,;50004016;G2332-002
5000401605;καὶ;50004016;G2532-001
5000401606;ἅπαξ;50004016;G0530-001
5000401607;καὶ;50004016;G2532-001
5000401608;δὶς,;50004016;G1364-001
5000401609;εἰς;50004016;G1519-001
5000401610;τὴν;50004016;G3588-005
5000401611;χρείαν;50004016;G5532-001
5000401612;μοι;50004016;G1473-003
5000401613;ἐπέμψατε.;50004016;G3992-020
5000401701;οὐχ;50004017;G3756-001
5000401702;ὅτι;50004017;G3754-001
5000401703;ἐπιζητῶ;50004017;G1934-007
5000401704;τὸ;50004017;G3588-011
5000401705;δόμα,;50004017;G1390-002
5000401706;ἀλλὰ;50004017;G0235-001
5000401707;ἐπιζητῶ;50004017;G1934-007
5000401708;τὸν;50004017;G3588-001
5000401709;καρπὸν;50004017;G2590-001
5000401710;τὸν;50004017;G3588-001
5000401711;πλεονάζοντα;50004017;G4121-004
5000401712;εἰς;50004017;G1519-001
5000401713;λόγον;50004017;G3056-005
5000401714;ὑμῶν.;50004017;G4771-007
5000401801;ἀπέχω;50004018;G0568-008
5000401802;δὲ;50004018;G1161-001
5000401803;πάντα;50004018;G3956-009
5000401804;καὶ;50004018;G2532-001
5000401805;"περισσεύω;";50004018;G4052-020
5000401806;πεπλήρωμαι,;50004018;G4137-029
5000401807;δεξάμενος;50004018;G1209-012
5000401808;παρὰ;50004018;G3844-001
5000401809;Ἐπαφροδίτου;50004018;G1891-002
5000401810;τὰ;50004018;G3588-019
5000401811;παρ’;50004018;G3844-001
5000401812;ὑμῶν,;50004018;G4771-007
5000401813;ὀσμὴν;50004018;G3744-002
5000401814;εὐωδίας,;50004018;G2175-002
5000401815;θυσίαν;50004018;G2378-001
5000401816;δεκτήν,;50004018;G1184-004
5000401817;εὐάρεστον;50004018;G2101-001
5000401818;τῷ;50004018;G3588-009
5000401819;Θεῷ.;50004018;G2316-004
5000401901;ὁ;50004019;G3588-006
5000401902;δὲ;50004019;G1161-001
5000401903;Θεός;50004019;G2316-001
5000401904;μου;50004019;G1473-002
5000401905;πληρώσει;50004019;G4137-034
5000401906;πᾶσαν;50004019;G3956-006
5000401907;χρείαν;50004019;G5532-001
5000401908;ὑμῶν,;50004019;G4771-007
5000401909;κατὰ;50004019;G2596-001
5000401910;τὸ;50004019;G3588-011
5000401911;πλοῦτος;50004019;G4149-004
5000401912;αὐτοῦ,;50004019;G0846-001
5000401913;ἐν;50004019;G1722-001
5000401914;δόξῃ;50004019;G1391-003
5000401915;ἐν;50004019;G1722-001
5000401916;Χριστῷ;50004019;G5547-005
5000401917;Ἰησοῦ.;50004019;G2424-004
5000402001;τῷ;50004020;G3588-009
5000402002;δὲ;50004020;G1161-001
5000402003;Θεῷ;50004020;G2316-004
5000402004;καὶ;50004020;G2532-001
5000402005;Πατρὶ;50004020;G3962-004
5000402006;ἡμῶν;50004020;G1473-001
5000402007;ἡ;50004020;G3588-008
5000402008;δόξα;50004020;G1391-002
5000402009;εἰς;50004020;G1519-001
5000402010;τοὺς;50004020;G3588-002
5000402011;αἰῶνας;50004020;G0165-001
5000402012;τῶν;50004020;G3588-013
5000402013;αἰώνων.;50004020;G0165-005
5000402014;ἀμήν.;50004020;G0281-001
5000402101;Ἀσπάσασθε;50004021;G0782-002
5000402102;πάντα;50004021;G3956-025
5000402103;ἅγιον;50004021;G0040-008
5000402104;ἐν;50004021;G1722-001
5000402105;Χριστῷ;50004021;G5547-005
5000402106;Ἰησοῦ.;50004021;G2424-004
5000402107;ἀσπάζονται;50004021;G0782-009
5000402108;ὑμᾶς,;50004021;G4771-005
5000402109;οἱ;50004021;G3588-015
5000402110;σὺν;50004021;G4862-001
5000402111;ἐμοὶ;50004021;G1473-003
5000402112;ἀδελφοί.;50004021;G0080-006
5000402201;ἀσπάζονται;50004022;G0782-009
5000402202;ὑμᾶς,;50004022;G4771-005
5000402203;πάντες;50004022;G3956-016
5000402204;οἱ;50004022;G3588-015
5000402205;ἅγιοι,;50004022;G0040-017
5000402206;μάλιστα;50004022;G3122-001
5000402207;δὲ;50004022;G1161-001
5000402208;οἱ;50004022;G3588-015
5000402209;ἐκ;50004022;G1537-001
5000402210;τῆς;50004022;G3588-003
5000402211;Καίσαρος;50004022;G2541-002
5000402212;οἰκίας.;50004022;G3614-004
5000402301;Ἡ;50004023;G3588-008
5000402302;χάρις;50004023;G5485-002
5000402303;τοῦ;50004023;G3588-004
5000402304;Κυρίου;50004023;G2962-001
5000402305;Ἰησοῦ;50004023;G2424-001
5000402306;Χριστοῦ;50004023;G5547-001
